renderer,test_id,kind,parent_outcome,candidate_outcome,parent_framebuffer_fnv1a64,candidate_framebuffer_fnv1a64,comparison,raw_direction,parent_median_us,candidate_median_us,improvement_pct
opengl,tiny_draw.inline_buffers.fixed_function,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,75561,77979,-3.20
opengl,tiny_draw.inline_buffers.vertex_shader,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,74369,74140,+0.31
opengl,tiny_draw.inline_elements.fixed_function,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,20913,20819,+0.45
opengl,tiny_draw.inline_elements.vertex_shader,leaf,PASS,PASS,acf025546cf667b5,acf025546cf667b5,OUTCOME_AND_HASH_MATCH,+bad,21040,21101,-0.29
opengl,uniform_thrash.uniform_thrash,leaf,PASS,PASS,09eb5907ef624c25,09eb5907ef624c25,OUTCOME_AND_HASH_MATCH,+bad,1936,1835,+5.22
opengl,vertex_buffer_allocation.mixed.arrays,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,24287,24607,-1.32
opengl,vertex_buffer_allocation.mixed.inline_arrays,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,122747,123731,-0.80
opengl,vertex_buffer_allocation.mixed.inline_buffers,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,532119,543693,-2.18
opengl,vertex_buffer_allocation.mixed.inline_elements,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,32608,32586,+0.07
opengl,vertex_buffer_allocation.tiny.arrays,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,28913,28998,-0.29
opengl,vertex_buffer_allocation.tiny.inline_arrays,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,90597,99843,-10.21
opengl,vertex_buffer_allocation.tiny.inline_buffers,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,107770,108702,-0.86
opengl,vertex_buffer_allocation.tiny.inline_elements,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,28825,30456,-5.66
opengl,vertex_buffer_allocation.rising_transient_growth,leaf,PASS,PASS,377e6c029807f325,377e6c029807f325,OUTCOME_AND_HASH_MATCH,+bad,598297,606307,-1.34
opengl,vertex_buffer_allocation.disjoint_same_page,leaf,PASS,PASS,fdcd25a37910bb25,fdcd25a37910bb25,OUTCOME_AND_HASH_MATCH,+bad,22453,22652,-0.89
opengl,vertex_buffer_allocation.ordered_same_page_overwrite,leaf,PASS,PASS,bbc8caeedc9dff25,bbc8caeedc9dff25,OUTCOME_AND_HASH_MATCH,+bad,16395,16462,-0.41
