target_pid,target_tid,last_switch_out_s,ready_s,switch_in_s,next_switch_out_s,waits_us,ready_us,cpu_usage_ms,count,cpu,readying_scope,readying_tid
6568,5992,31.236962700,31.237611900,31.237615800,31.237952500,649.200,3.900,0.336700,1,0,same_process,12564
6568,5992,31.237952500,31.238218100,31.238222000,31.238535400,265.600,3.900,0.313400,1,9,same_process,12564
6568,5992,31.238535400,31.239466300,31.239470000,31.239667300,930.900,3.700,0.197300,1,9,same_process,12564
6568,5992,31.239667300,31.239690400,31.239693900,31.239703300,23.100,3.500,0.009400,1,9,same_process,12564
6568,5992,31.239703300,31.239706200,31.239709000,31.239717400,2.900,2.800,0.008400,1,9,same_process,12564
6568,5992,31.239717400,31.239824000,31.239827300,31.239861700,106.600,3.300,0.034400,1,9,same_process,12564
6568,5992,31.239861700,31.240391600,31.240395800,31.240685900,529.900,4.200,0.290100,1,9,same_process,12564
6568,5992,31.240685900,31.250757400,31.250762200,31.251214200,"10,071.500",4.800,0.452000,1,9,idle,0
6568,5992,31.251214200,31.251645100,31.251649200,31.252176100,430.900,4.100,0.526900,1,9,idle,0
6568,5992,31.252176100,31.253170200,31.253174200,31.253601800,994.100,4.000,0.427600,1,9,idle,0
6568,5992,31.253601800,31.253606600,31.253610300,31.253619800,4.800,3.700,0.009500,1,9,same_process,12564
6568,5992,31.253619800,31.253621800,31.253624100,31.253635500,2.000,2.300,0.011400,1,14,same_process,12564
6568,5992,31.253635500,31.253746400,31.253750200,31.253819000,110.900,3.800,0.068800,1,9,same_process,12564
6568,5992,31.253819000,31.253927700,31.253931600,31.254105500,108.700,3.900,0.173900,1,9,same_process,12564
6568,5992,31.254105500,31.255894900,31.255898600,31.255911700,"1,789.400",3.700,0.013100,1,9,idle,0
6568,5992,31.255911700,31.256107700,31.256111200,31.256215000,196.000,3.500,0.103800,1,9,same_process,12564
6568,5992,31.256215000,31.256233400,31.256237100,31.256422000,18.400,3.700,0.184900,1,9,same_process,12564
6568,5992,31.256422000,31.256893600,31.256898300,31.256946300,471.600,4.700,0.048000,1,9,idle,0
6568,5992,31.256946300,31.256949000,31.256952600,31.256965400,2.700,3.600,0.012800,1,9,same_process,12564
6568,5992,31.256965400,31.260907300,31.260911000,31.261023200,"3,941.900",3.700,0.112200,1,9,same_process,4612
6568,5992,31.261023200,31.261455800,31.261460600,31.261689200,432.600,4.800,0.228600,1,9,idle,0
6568,5992,31.261689200,31.269978300,31.269982200,31.270245400,"8,289.100",3.900,0.263200,1,9,same_process,12564
6568,5992,31.270245400,31.270385200,31.270389100,31.270645000,139.800,3.900,0.255900,1,9,same_process,12564
6568,5992,31.270645000,31.270844300,31.270848100,31.271128100,199.300,3.800,0.280000,1,9,same_process,12564
6568,5992,31.271128100,31.271248900,31.271252600,31.271483900,120.800,3.700,0.231300,1,9,same_process,12564
6568,5992,31.271483900,31.271619800,31.271623500,31.271858100,135.900,3.700,0.234600,1,9,same_process,12564
6568,5992,31.271858100,31.272059600,31.272063100,31.272311900,201.500,3.500,0.248800,1,9,same_process,12564
6568,5992,31.272311900,31.272447700,31.272451100,31.272806900,135.800,3.400,0.355800,1,9,same_process,12564
6568,5992,31.272806900,31.272955100,31.272958600,31.273159300,148.200,3.500,0.200700,1,9,same_process,12564
6568,5992,31.273159300,31.273371600,31.273375300,31.273544700,212.300,3.700,0.169400,1,9,same_process,12564
6568,5992,31.273544700,31.273881800,31.273885200,31.274113800,337.100,3.400,0.228600,1,9,same_process,12564
6568,5992,31.274113800,31.274215700,31.274219300,31.274486600,101.900,3.600,0.267300,1,9,same_process,12564
6568,5992,31.274486600,31.274856400,31.274860300,31.275066700,369.800,3.900,0.206400,1,9,same_process,12564
6568,5992,31.275066700,31.275405800,31.275410000,31.275777800,339.100,4.200,0.367800,1,12,same_process,12564
6568,5992,31.275777800,31.275876000,31.275879600,31.276107400,98.200,3.600,0.227800,1,9,same_process,12564
6568,5992,31.276107400,31.276379700,31.276383300,31.276615100,272.300,3.600,0.231800,1,9,same_process,12564
6568,5992,31.276615100,31.276805600,31.276809300,31.277051100,190.500,3.700,0.241800,1,9,same_process,12564
6568,5992,31.277051100,31.277270700,31.277274600,31.277512400,219.600,3.900,0.237800,1,9,same_process,12564
6568,5992,31.277512400,31.277600300,31.277603600,31.277613800,87.900,3.300,0.010200,1,9,same_process,4612
6568,5992,31.277613800,31.277720500,31.277723900,31.277902200,106.700,3.400,0.178300,1,9,same_process,12564
6568,5992,31.277902200,31.278191800,31.278195500,31.278417800,289.600,3.700,0.222300,1,9,same_process,12564
6568,5992,31.278417800,31.278607000,31.278610500,31.278818700,189.200,3.500,0.208200,1,9,same_process,12564
6568,5992,31.278818700,31.278997100,31.279000900,31.279200600,178.400,3.800,0.199700,1,9,same_process,12564
6568,5992,31.279200600,31.279349300,31.279353000,31.279573000,148.700,3.700,0.220000,1,9,same_process,12564
6568,5992,31.279573000,31.279781400,31.279785100,31.279994900,208.400,3.700,0.209800,1,9,same_process,12564
6568,5992,31.279994900,31.280166100,31.280168900,31.280414700,171.200,2.800,0.245800,1,12,same_process,12564
6568,5992,31.280414700,31.280862900,31.280866300,31.281200800,448.200,3.400,0.334500,1,9,same_process,12564
6568,5992,31.281200800,31.281428500,31.281432100,31.281735100,227.700,3.600,0.303000,1,9,same_process,12564
6568,5992,31.281735100,31.282636900,31.282640700,31.282832700,901.800,3.800,0.192000,1,9,same_process,12564
6568,5992,31.282832700,31.282857100,31.282860700,31.282871000,24.400,3.600,0.010300,1,9,same_process,12564
6568,5992,31.282871000,31.282872100,31.282875000,31.282883800,1.100,2.900,0.008800,1,9,same_process,12564
6568,5992,31.282883800,31.282964900,31.282968000,31.283002000,81.100,3.100,0.034000,1,9,same_process,12564
6568,5992,31.283002000,31.283068300,31.283071800,31.283116300,66.300,3.500,0.044500,1,9,same_process,12564
6568,5992,31.283116300,31.283408700,31.283412200,31.283682800,292.400,3.500,0.270600,1,9,same_process,12564
6568,5992,31.283682800,31.292823600,31.292827100,31.293125700,"9,140.800",3.500,0.298600,1,9,idle,0
6568,5992,31.293125700,31.293205500,31.293209000,31.293742300,79.800,3.500,0.533300,1,9,idle,0
6568,5992,31.293742300,31.294722100,31.294727600,31.295152600,979.800,5.500,0.425000,1,9,external,2812
6568,5992,31.295152600,31.295156200,31.295160000,31.295170800,3.600,3.800,0.010800,1,9,same_process,12564
6568,5992,31.295170800,31.295171200,31.295174300,31.295183000,0.400,3.100,0.008700,1,9,same_process,12564
6568,5992,31.295183000,31.295389600,31.295393800,31.295642900,206.600,4.200,0.249100,1,9,same_process,12564
6568,5992,31.295642900,31.297293800,31.297297300,31.297310300,"1,650.900",3.500,0.013000,1,9,idle,0
6568,5992,31.297310300,31.297500100,31.297504100,31.297612400,189.800,4.000,0.108300,1,9,same_process,12564
6568,5992,31.297612400,31.297629900,31.297633300,31.297811000,17.500,3.400,0.177700,1,9,same_process,12564
6568,5992,31.297811000,31.298300200,31.298303500,31.298317000,489.200,3.300,0.013500,1,9,idle,0
6568,5992,31.298317000,31.306453700,31.306458300,31.306471000,"8,136.700",4.600,0.012700,1,9,same_process,12564
6568,5992,31.306471000,31.309984500,31.309989500,31.310680400,"3,513.500",5.000,0.690900,1,9,same_process,12564
6568,5992,31.310680400,31.310805300,31.310810200,31.311324600,124.900,4.900,0.514400,1,9,same_process,12564
6568,5992,31.311324600,31.311863200,31.311867400,31.313077700,538.600,4.200,1.210300,1,9,same_process,12560
6568,5992,31.313077700,31.313097500,31.313101400,31.313333500,19.800,3.900,0.232100,1,9,same_process,12564
6568,5992,31.313333500,31.313384100,31.313387500,31.313501800,50.600,3.400,0.114300,1,9,same_process,12564
6568,5992,31.313501800,31.313878600,31.313882200,31.314114500,376.800,3.600,0.232300,1,9,same_process,12564
6568,5992,31.314114500,31.314231200,31.314234800,31.314521200,116.700,3.600,0.286400,1,9,same_process,12564
6568,5992,31.314521200,31.314863400,31.314867100,31.315054800,342.200,3.700,0.187700,1,9,same_process,12564
6568,5992,31.315054800,31.315390000,31.315393400,31.315657900,335.200,3.400,0.264500,1,9,same_process,12564
6568,5992,31.315657900,31.315840800,31.315844300,31.316060000,182.900,3.500,0.215700,1,9,same_process,12564
6568,5992,31.316060000,31.316369800,31.316373400,31.316615800,309.800,3.600,0.242400,1,9,same_process,12564
6568,5992,31.316615800,31.316807400,31.316810900,31.317052900,191.600,3.500,0.242000,1,9,same_process,12564
6568,5992,31.317052900,31.317284500,31.317288200,31.317524000,231.600,3.700,0.235800,1,9,same_process,12564
6568,5992,31.317524000,31.317689100,31.317692700,31.317874400,165.100,3.600,0.181700,1,9,same_process,12564
6568,5992,31.317874400,31.318145000,31.318148500,31.318357400,270.600,3.500,0.208900,1,9,same_process,12564
6568,5992,31.318357400,31.318551900,31.318555500,31.318774500,194.500,3.600,0.219000,1,9,same_process,12564
6568,5992,31.318774500,31.318916100,31.318919600,31.319148700,141.600,3.500,0.229100,1,10,same_process,12564
6568,5992,31.319148700,31.319279400,31.319282900,31.319477500,130.700,3.500,0.194600,1,9,same_process,12564
6568,5992,31.319477500,31.319668100,31.319671600,31.319858900,190.600,3.500,0.187300,1,9,same_process,12564
6568,5992,31.319858900,31.320258500,31.320262000,31.320484300,399.600,3.500,0.222300,1,9,same_process,12564
6568,5992,31.320484300,31.320809200,31.320812800,31.321148700,324.900,3.600,0.335900,1,9,same_process,12564
6568,5992,31.321148700,31.321268500,31.321271800,31.321526900,119.800,3.300,0.255100,1,9,same_process,12564
6568,5992,31.321526900,31.322457600,31.322462400,31.322725700,930.700,4.800,0.263300,1,10,same_process,12564
6568,5992,31.322725700,31.322750200,31.322754300,31.322763800,24.500,4.100,0.009500,1,9,same_process,12564
6568,5992,31.322763800,31.322767100,31.322770100,31.322778700,3.300,3.000,0.008600,1,9,same_process,12564
6568,5992,31.322778700,31.322857600,31.322861300,31.322903300,78.900,3.700,0.042000,1,9,same_process,12564
6568,5992,31.322903300,31.322959200,31.322963300,31.323031700,55.900,4.100,0.068400,1,10,same_process,12564
6568,5992,31.323031700,31.323380100,31.323384700,31.323814300,348.400,4.600,0.429600,1,3,same_process,12564
6568,5992,31.323814300,31.338318300,31.338323300,31.338793000,"14,504.000",5.000,0.469700,1,14,idle,0
6568,5992,31.338793000,31.339207500,31.339212200,31.339936000,414.500,4.700,0.723800,1,9,idle,0
6568,5992,31.339936000,31.341121500,31.341125700,31.341554800,"1,185.500",4.200,0.429100,1,10,same_process,12564
6568,5992,31.341554800,31.341557900,31.341561400,31.341575500,3.100,3.500,0.014100,1,9,same_process,12564
6568,5992,31.341575500,31.341784600,31.341788700,31.342094200,209.100,4.100,0.305500,1,9,same_process,12564
6568,5992,31.342094200,31.344299400,31.344303100,31.344321100,"2,205.200",3.700,0.018000,1,9,same_process,12564
6568,5992,31.344321100,31.344322200,31.344325100,31.344334400,1.100,2.900,0.009300,1,9,same_process,4612
6568,5992,31.344334400,31.344533500,31.344537600,31.344642900,199.100,4.100,0.105300,1,9,same_process,12564
6568,5992,31.344642900,31.344659100,31.344662700,31.344841100,16.200,3.600,0.178400,1,9,same_process,12564
6568,5992,31.344841100,31.346309000,31.346313200,31.346327200,"1,467.900",4.200,0.014000,1,9,same_process,12564
6568,5992,31.346327200,31.356443400,31.356447500,31.356457900,"10,116.200",4.100,0.010400,1,9,same_process,12564
6568,5992,31.356457900,31.360924400,31.360927500,31.361035700,"4,466.500",3.100,0.108200,1,9,same_process,4612
6568,5992,31.361035700,31.361655300,31.361659600,31.361819500,619.600,4.300,0.159900,1,9,same_process,12564
6568,5992,31.361819500,31.371762300,31.371767000,31.372059300,"9,942.800",4.700,0.292300,1,9,same_process,12564
6568,5992,31.372059300,31.372182400,31.372186400,31.372420700,123.100,4.000,0.234300,1,9,same_process,12564
6568,5992,31.372420700,31.372639300,31.372643100,31.372898100,218.600,3.800,0.255000,1,9,same_process,12564
6568,5992,31.372898100,31.373019000,31.373022300,31.373234000,120.900,3.300,0.211700,1,9,same_process,12564
6568,5992,31.373234000,31.373451600,31.373455000,31.373698400,217.600,3.400,0.243400,1,9,same_process,12564
6568,5992,31.373698400,31.373889400,31.373892700,31.374142200,191.000,3.300,0.249500,1,9,same_process,12564
6568,5992,31.374142200,31.374271800,31.374275900,31.374790700,129.600,4.100,0.514800,1,12,same_process,12564
6568,5992,31.374790700,31.374882800,31.374886700,31.375123200,92.100,3.900,0.236500,1,9,same_process,12564
6568,5992,31.375123200,31.375231200,31.375234800,31.375391300,108.000,3.600,0.156500,1,9,same_process,12564
6568,5992,31.375391300,31.375765100,31.375768800,31.376262300,373.800,3.700,0.493500,1,9,same_process,12564
6568,5992,31.376262300,31.376647800,31.376651800,31.376903300,385.500,4.000,0.251500,1,14,same_process,12564
6568,5992,31.376903300,31.377190400,31.377194100,31.377457100,287.100,3.700,0.263000,1,9,same_process,12564
6568,5992,31.377457100,31.377598900,31.377602000,31.377616900,141.800,3.100,0.014900,1,9,same_process,4612
6568,5992,31.377616900,31.377692200,31.377695400,31.377925100,75.300,3.200,0.229700,1,9,same_process,12564
6568,5992,31.377925100,31.378133400,31.378136900,31.378366800,208.300,3.500,0.229900,1,9,same_process,12564
6568,5992,31.378366800,31.378552500,31.378556100,31.378786600,185.700,3.600,0.230500,1,9,same_process,12564
6568,5992,31.378786600,31.378998100,31.379001700,31.379225100,211.500,3.600,0.223400,1,9,same_process,12564
6568,5992,31.379225100,31.379447100,31.379451200,31.379626200,222.000,4.100,0.175000,1,9,same_process,12564
6568,5992,31.379626200,31.379893000,31.379896600,31.380106500,266.800,3.600,0.209900,1,9,same_process,12564
6568,5992,31.380106500,31.380387800,31.380391400,31.380602400,281.300,3.600,0.211000,1,9,same_process,12564
6568,5992,31.380602400,31.380750600,31.380754300,31.380986800,148.200,3.700,0.232500,1,0,same_process,12564
6568,5992,31.380986800,31.381118800,31.381122800,31.381364500,132.000,4.000,0.241700,1,0,same_process,12564
6568,5992,31.381364500,31.381525600,31.381529300,31.381735900,161.100,3.700,0.206600,1,9,same_process,12564
6568,5992,31.381735900,31.382132800,31.382136600,31.382360000,396.900,3.800,0.223400,1,9,same_process,12564
6568,5992,31.382360000,31.382688300,31.382691700,31.383030700,328.300,3.400,0.339000,1,9,same_process,12564
6568,5992,31.383030700,31.383236700,31.383240100,31.383548700,206.000,3.400,0.308600,1,9,same_process,12564
6568,5992,31.383548700,31.384341900,31.384345800,31.384480000,793.200,3.900,0.134200,1,9,same_process,12564
6568,5992,31.384480000,31.384502800,31.384506300,31.384515800,22.800,3.500,0.009500,1,9,same_process,12564
6568,5992,31.384515800,31.384518000,31.384521000,31.384529300,2.200,3.000,0.008300,1,9,same_process,12564
6568,5992,31.384529300,31.384604300,31.384607500,31.384643300,75.000,3.200,0.035800,1,9,same_process,12564
6568,5992,31.384643300,31.384721100,31.384724800,31.384783600,77.800,3.700,0.058800,1,9,same_process,12564
6568,5992,31.384783600,31.385046700,31.385050300,31.385292900,263.100,3.600,0.242600,1,9,same_process,12564
6568,5992,31.385292900,31.400279000,31.400282400,31.400702500,"14,986.100",3.400,0.420100,1,9,idle,0
6568,5992,31.400702500,31.401190000,31.401194700,31.401907900,487.500,4.700,0.713200,1,10,idle,0
6568,5992,31.401907900,31.403077500,31.403082500,31.403562900,"1,169.600",5.000,0.480400,1,9,same_process,12560
6568,5992,31.403562900,31.403586800,31.403590500,31.403601300,23.900,3.700,0.010800,1,9,same_process,12564
6568,5992,31.403601300,31.403606900,31.403610100,31.403619300,5.600,3.200,0.009200,1,9,same_process,12564
6568,5992,31.403619300,31.403956400,31.403960700,31.404099700,337.100,4.300,0.139000,1,10,same_process,12564
6568,5992,31.404099700,31.404108600,31.404113000,31.404306200,8.900,4.400,0.193200,1,10,same_process,12564
6568,5992,31.404306200,31.406586300,31.406591100,31.406607900,"2,280.100",4.800,0.016800,1,9,same_process,12560
6568,5992,31.406607900,31.406877500,31.406881600,31.407014500,269.600,4.100,0.132900,1,9,same_process,12564
6568,5992,31.407014500,31.407031300,31.407034800,31.407044400,16.800,3.500,0.009600,1,9,same_process,12564
6568,5992,31.407044400,31.407048000,31.407051000,31.407257100,3.600,3.000,0.206100,1,9,same_process,12564
6568,5992,31.407257100,31.407831200,31.407834700,31.407848500,574.100,3.500,0.013800,1,9,same_process,12560
6568,5992,31.407848500,31.410984300,31.410989200,31.411165500,"3,135.800",4.900,0.176300,1,9,same_process,4612
6568,5992,31.411165500,31.411742100,31.411746600,31.411979900,576.600,4.500,0.233300,1,10,same_process,12560
6568,5992,31.411979900,31.420980200,31.420985500,31.420999200,"9,000.300",5.300,0.013700,1,9,same_process,12564
6568,5992,31.420999200,31.421348100,31.421352300,31.421362800,348.900,4.200,0.010500,1,9,same_process,12564
6568,5992,31.421362800,31.421759500,31.421763400,31.421773800,396.700,3.900,0.010400,1,9,same_process,12564
6568,5992,31.421773800,31.422137500,31.422141200,31.422151700,363.700,3.700,0.010500,1,9,same_process,12564
6568,5992,31.422151700,31.422497900,31.422501500,31.422511700,346.200,3.600,0.010200,1,9,same_process,12564
6568,5992,31.422511700,31.422916700,31.422920600,31.422930800,405.000,3.900,0.010200,1,9,same_process,12564
6568,5992,31.422930800,31.423126400,31.423131200,31.425891700,195.600,4.800,2.760500,1,9,same_process,12564
6568,5992,31.425891700,31.425934700,31.425938600,31.426156100,43.000,3.900,0.217500,1,9,same_process,12564
6568,5992,31.426156100,31.426381700,31.426385300,31.426614000,225.600,3.600,0.228700,1,9,same_process,12564
6568,5992,31.426614000,31.426832100,31.426835600,31.427053000,218.100,3.500,0.217400,1,9,same_process,12564
6568,5992,31.427053000,31.427267500,31.427271100,31.427497000,214.500,3.600,0.225900,1,9,same_process,12564
