renderer,test_id,kind,baseline_outcome,main_outcome,pr85_outcome,parent_outcome,candidate_outcome,candidate_vs_baseline,pr85_vs_main,parent_vs_pr85,candidate_vs_parent,raw_direction,baseline_median_us,main_median_us,pr85_median_us,parent_median_us,candidate_median_us,improvement_parent_vs_pr85_pct,improvement_pr85_vs_main_pct,improvement_vs_baseline_pct,improvement_vs_parent_pct,baseline_hash,main_hash,pr85_hash,parent_hash,candidate_hash
opengl,game_load.repeated_display_boosted,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,49804,50026,49994,50076,+0.06,-0.45,,-0.16,,60315b1c33b6a325,60315b1c33b6a325,60315b1c33b6a325,60315b1c33b6a325
opengl,game_load.s3tc_sync_factor,group,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,,,,,,,,,,,,3403675459d4d3d5,3403675459d4d3d5,3403675459d4d3d5,3403675459d4d3d5
opengl,game_load.s3tc_sync_factor.bc2_bordered_fallback,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,49750,49967,49835,49904,+0.26,-0.44,,-0.14,,3403675459d4d3d5,3403675459d4d3d5,3403675459d4d3d5,3403675459d4d3d5
opengl,game_load.s3tc_sync_factor.bc2_native_eligible,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,16743,16625,16563,16521,+0.37,+0.70,,+0.25,,3403675459d4d3d5,3403675459d4d3d5,3403675459d4d3d5,3403675459d4d3d5
opengl,game_load.s3tc_sync_factor.bc3_bordered_fallback,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,49906,50504,49709,50213,+1.57,-1.20,,-1.01,,3403675459d4d3d5,3403675459d4d3d5,3403675459d4d3d5,3403675459d4d3d5
opengl,game_load.s3tc_sync_factor.bc3_native_eligible,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,16594,16398,16653,16717,-1.56,+1.18,,-0.38,,3403675459d4d3d5,3403675459d4d3d5,3403675459d4d3d5,3403675459d4d3d5
opengl,game_load.s3tc_sync_factor.dxt1_dirty_once_redraw,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,16635,16675,16505,16376,+1.02,-0.24,,+0.78,,428c04bbb0a62725,428c04bbb0a62725,428c04bbb0a62725,428c04bbb0a62725
opengl,game_load.s3tc_sync_factor.dxt1_ring_payload_generations,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,16583,16617,16529,16626,+0.53,-0.21,,-0.59,,3403675459d4d3d5,3403675459d4d3d5,3403675459d4d3d5,3403675459d4d3d5
opengl,game_load.s3tc_sync_factor.dxt1_same_address_queued,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,HASH_INELIGIBLE_OUTCOME_MATCH,HASH_INELIGIBLE_OUTCOME_MATCH,HASH_INELIGIBLE_OUTCOME_MATCH,+bad,,16641,16592,16684,16876,-0.55,+0.29,,-1.15,,394105fecb74eb3b,661cc7fc3254cd65,ed55de1c21c4e291,12186382c847a6d6
opengl,game_load.s3tc_sync_factor.dxt1_same_address_wait,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,16695,16809,16664,16336,+0.86,-0.68,,+1.97,,3403675459d4d3d5,3403675459d4d3d5,3403675459d4d3d5,3403675459d4d3d5
opengl,game_load.s3tc_sync_factor.rgba8_dirty_once_redraw,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,16402,16760,16379,16501,+2.27,-2.18,,-0.74,,428c04bbb0a62725,428c04bbb0a62725,428c04bbb0a62725,428c04bbb0a62725
opengl,game_load.s3tc_sync_factor.rgba8_ring_payload_generations,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,49612,49883,49717,50002,+0.33,-0.55,,-0.57,,3403675459d4d3d5,3403675459d4d3d5,3403675459d4d3d5,3403675459d4d3d5
opengl,game_load.s3tc_sync_factor.rgba8_same_address_queued,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,HASH_INELIGIBLE_OUTCOME_MATCH,HASH_INELIGIBLE_OUTCOME_MATCH,HASH_INELIGIBLE_OUTCOME_MATCH,+bad,,50057,49915,50230,49817,-0.63,+0.28,,+0.82,,b45fb588bdd0f4ff,956df20fc775a263,9aa0b5f71e6c20a9,f38156118b831900
opengl,game_load.s3tc_sync_factor.rgba8_same_address_wait,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,49398,49701,49875,49649,-0.35,-0.61,,+0.45,,3403675459d4d3d5,3403675459d4d3d5,3403675459d4d3d5,3403675459d4d3d5
opengl,high_vertex_count.arrays,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,69,72,85,64,-18.06,-4.35,,+24.71,,a27c67890c2d9083,a27c67890c2d9083,a27c67890c2d9083,a27c67890c2d9083
opengl,high_vertex_count.inline_arrays,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,44776,44035,43900,45428,+0.31,+1.65,,-3.48,,a27c67890c2d9083,a27c67890c2d9083,a27c67890c2d9083,a27c67890c2d9083
opengl,high_vertex_count.inline_buffers,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,214903,221030,220257,226518,+0.35,-2.85,,-2.84,,a27c67890c2d9083,a27c67890c2d9083,a27c67890c2d9083,a27c67890c2d9083
opengl,high_vertex_count.inline_elements,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,4020,3984,3900,3948,+2.11,+0.90,,-1.23,,a27c67890c2d9083,a27c67890c2d9083,a27c67890c2d9083,a27c67890c2d9083
opengl,pfifo_array_elements.array_element16,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1356,1344,1329,1296,+1.12,+0.88,,+2.48,,9c884de2a5d32325,9c884de2a5d32325,9c884de2a5d32325,9c884de2a5d32325
opengl,pfifo_array_elements.array_element32,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1345,1424,1304,1323,+8.43,-5.87,,-1.46,,e079f0cf1a994325,e079f0cf1a994325,e079f0cf1a994325,e079f0cf1a994325
opengl,pfifo_array_elements.array_element_pgr2,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1212,1224,1175,1205,+4.00,-0.99,,-2.55,,bbc8b0702ffd0325,bbc8b0702ffd0325,bbc8b0702ffd0325,bbc8b0702ffd0325
opengl,pfifo_packet_boundary.array_element16_overflow,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,14796,14418,14789,14861,-2.57,+2.55,,-0.49,,4d1756526f052325,4d1756526f052325,4d1756526f052325,4d1756526f052325
opengl,pfifo_packet_boundary.array_element32_overflow,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,29661,29286,28492,29703,+2.71,+1.26,,-4.25,,6eb7071be692a325,6eb7071be692a325,6eb7071be692a325,6eb7071be692a325
opengl,pfifo_packet_boundary.incrementing_inline_fallback,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,103,102,104,330,-1.96,+0.97,,-217.31,,640439ee8ecd2325,640439ee8ecd2325,640439ee8ecd2325,640439ee8ecd2325
opengl,pfifo_packet_boundary.inline_array_overflow,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,28777,30197,28313,29045,+6.24,-4.93,,-2.59,,847da1930526a325,847da1930526a325,847da1930526a325,847da1930526a325
opengl,pipeline_texture_switch.clear_texture_normal,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,9009,9533,9558,9490,-0.26,-5.82,,+0.71,,22ba4f1405cda325,22ba4f1405cda325,22ba4f1405cda325,22ba4f1405cda325
opengl,pipeline_texture_switch.palette_dma_remap,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,19359,15492,43158,43003,-178.58,+19.98,,+0.36,,fbf687de65082325,fbf687de65082325,fbf687de65082325,fbf687de65082325
opengl,pipeline_texture_switch.palette_only_update,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,18665,17625,18275,19050,-3.69,+5.57,,-4.24,,467aab2f95cda325,467aab2f95cda325,467aab2f95cda325,467aab2f95cda325
opengl,pipeline_texture_switch.sampler_only_identity,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,20721,21115,20963,21415,+0.72,-1.90,,-2.16,,0b8438c8404da325,0b8438c8404da325,0b8438c8404da325,0b8438c8404da325
opengl,pipeline_texture_switch.shader_negative_control,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,16743,17513,16973,17426,+3.08,-4.60,,-2.67,,f110c8bd6338c325,f110c8bd6338c325,f110c8bd6338c325,f110c8bd6338c325
opengl,pipeline_texture_switch.shared_page_overlap,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,18548,19639,17677,19068,+9.99,-5.88,,-7.87,,83bb59a8648da325,83bb59a8648da325,83bb59a8648da325,83bb59a8648da325
opengl,pipeline_texture_switch.texture_dma_remap,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,19206,12561,11224,13266,+10.64,+34.60,,-18.19,,fbf687de65082325,fbf687de65082325,fbf687de65082325,fbf687de65082325
opengl,pipeline_texture_switch.texture_switch,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,17366,17632,17143,17813,+2.77,-1.53,,-3.91,,8ae05d31fb00c325,8ae05d31fb00c325,8ae05d31fb00c325,8ae05d31fb00c325
opengl,primitive_type.line_loop.fixed_function,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,710,757,724,722,+4.36,-6.62,,+0.28,,e029a36a3b91c6cc,e029a36a3b91c6cc,e029a36a3b91c6cc,e029a36a3b91c6cc
opengl,primitive_type.line_loop.vertex_shader,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,723,725,683,712,+5.79,-0.28,,-4.25,,e029a36a3b91c6cc,e029a36a3b91c6cc,e029a36a3b91c6cc,e029a36a3b91c6cc
opengl,primitive_type.line_strip.fixed_function,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,761,731,704,665,+3.69,+3.94,,+5.54,,05e55de77521d31a,05e55de77521d31a,05e55de77521d31a,05e55de77521d31a
opengl,primitive_type.line_strip.vertex_shader,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,721,741,681,688,+8.10,-2.77,,-1.03,,05e55de77521d31a,05e55de77521d31a,05e55de77521d31a,05e55de77521d31a
opengl,primitive_type.lines.fixed_function,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1392,1414,1331,1324,+5.87,-1.58,,+0.53,,e1c19d5c7e7898ab,e1c19d5c7e7898ab,e1c19d5c7e7898ab,e1c19d5c7e7898ab
opengl,primitive_type.lines.vertex_shader,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1400,1421,1360,1348,+4.29,-1.50,,+0.88,,e1c19d5c7e7898ab,e1c19d5c7e7898ab,e1c19d5c7e7898ab,e1c19d5c7e7898ab
opengl,primitive_type.points.fixed_function,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,696,707,755,674,-6.79,-1.58,,+10.73,,5b296619f665c070,5b296619f665c070,5b296619f665c070,5b296619f665c070
opengl,primitive_type.points.vertex_shader,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,713,706,674,713,+4.53,+0.98,,-5.79,,5b296619f665c070,5b296619f665c070,5b296619f665c070,5b296619f665c070
opengl,primitive_type.polygon.fixed_function,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,724,747,687,716,+8.03,-3.18,,-4.22,,2c4beaa06aba1000,2c4beaa06aba1000,2c4beaa06aba1000,2c4beaa06aba1000
opengl,primitive_type.polygon.vertex_shader,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,731,729,654,689,+10.29,+0.27,,-5.35,,2c4beaa06aba1000,2c4beaa06aba1000,2c4beaa06aba1000,2c4beaa06aba1000
opengl,primitive_type.quad_strip.fixed_function,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1407,1414,1334,1315,+5.66,-0.50,,+1.42,,f64b4495347cec73,f64b4495347cec73,f64b4495347cec73,f64b4495347cec73
opengl,primitive_type.quad_strip.vertex_shader,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1404,1397,1305,1317,+6.59,+0.50,,-0.92,,f64b4495347cec73,f64b4495347cec73,f64b4495347cec73,f64b4495347cec73
opengl,primitive_type.quads.fixed_function,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,2762,2740,2594,2619,+5.33,+0.80,,-0.96,,114a1419338256e5,114a1419338256e5,114a1419338256e5,114a1419338256e5
opengl,primitive_type.quads.vertex_shader,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,2733,2712,2626,2577,+3.17,+0.77,,+1.87,,114a1419338256e5,114a1419338256e5,114a1419338256e5,114a1419338256e5
opengl,primitive_type.triangle_fan.fixed_function,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,704,704,681,669,+3.27,+0.00,,+1.76,,36644f0fd11db166,36644f0fd11db166,36644f0fd11db166,36644f0fd11db166
opengl,primitive_type.triangle_fan.vertex_shader,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,732,743,741,688,+0.27,-1.50,,+7.15,,36644f0fd11db166,36644f0fd11db166,36644f0fd11db166,36644f0fd11db166
opengl,primitive_type.triangle_strip.fixed_function,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,720,705,683,667,+3.12,+2.08,,+2.34,,d7b289579fdaa1ab,d7b289579fdaa1ab,d7b289579fdaa1ab,d7b289579fdaa1ab
opengl,primitive_type.triangle_strip.vertex_shader,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,732,739,705,704,+4.60,-0.96,,+0.14,,d7b289579fdaa1ab,d7b289579fdaa1ab,d7b289579fdaa1ab,d7b289579fdaa1ab
opengl,primitive_type.triangles.fixed_function,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,2011,2077,1942,1991,+6.50,-3.28,,-2.52,,72f05baf369ceb60,72f05baf369ceb60,72f05baf369ceb60,72f05baf369ceb60
opengl,primitive_type.triangles.vertex_shader,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,2080,2056,1968,1970,+4.28,+1.15,,-0.10,,72f05baf369ceb60,72f05baf369ceb60,72f05baf369ceb60,72f05baf369ceb60
opengl,report_query.clear_boundary,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,662,894,713,620,+20.25,-35.05,,+13.04,,b5eb7c4b9c8da325,b5eb7c4b9c8da325,b5eb7c4b9c8da325,b5eb7c4b9c8da325
opengl,report_query.dma_descriptor_rewrite,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,2655,1397,1737,1507,-24.34,+47.38,,+13.24,,c0c0fdbececda325,c0c0fdbececda325,c0c0fdbececda325,c0c0fdbececda325
opengl,report_query.dma_range_guard,leaf,,FAIL,FAIL,FAIL,FAIL,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,,,10036742,10032980,10044997,10298999,,,,,,3f648ce11a4da325,3f648ce11a4da325,3f648ce11a4da325,3f648ce11a4da325
opengl,report_query.dma_target_switch,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1295,1323,1936,1253,-46.33,-2.16,,+35.28,,4c4bd8cd440da325,4c4bd8cd440da325,4c4bd8cd440da325,4c4bd8cd440da325
opengl,report_query.fifo_producer_ordering,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1257,1844,1560,1809,+15.40,-46.70,,-15.96,,0d907c24a88da325,0d907c24a88da325,0d907c24a88da325,0d907c24a88da325
opengl,report_query.multiple_boundaries,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,715,1006,536,560,+46.72,-40.70,,-4.48,,0c966fc9ba4da325,0c966fc9ba4da325,0c966fc9ba4da325,0c966fc9ba4da325
opengl,report_query.single_boundary,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,603,899,590,634,+34.37,-49.09,,-7.46,,60e674c9fecda325,60e674c9fecda325,60e674c9fecda325,60e674c9fecda325
opengl,report_query.zero_query,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,27,35,49,29,-40.00,-29.63,,+40.82,,23875dfeb40da325,23875dfeb40da325,23875dfeb40da325,23875dfeb40da325
opengl,surface.basic,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,14064,14613,14366,14435,+1.69,-3.90,,-0.48,,0f44c0df337b52bc,0f44c0df337b52bc,0f44c0df337b52bc,0f44c0df337b52bc
opengl,surface.cpu_read_after_gpu_write,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,472,454,440,536,+3.08,+3.81,,-21.82,,76ea18af98322325,76ea18af98322325,76ea18af98322325,76ea18af98322325
opengl,surface.cpu_read_clean_surface,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,60,61,61,63,+0.00,-1.67,,-3.28,,d3267b427820a325,d3267b427820a325,d3267b427820a325,d3267b427820a325
opengl,surface.framebuffer_working_set_002,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1592,1538,1462,1184,+4.94,+3.39,,+19.02,,9f3b0609a42777d5,9f3b0609a42777d5,9f3b0609a42777d5,9f3b0609a42777d5
opengl,surface.framebuffer_working_set_008,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1180,1382,1508,1237,-9.12,-17.12,,+17.97,,64cbf95dec8f59e5,64cbf95dec8f59e5,64cbf95dec8f59e5,64cbf95dec8f59e5
opengl,surface.framebuffer_working_set_032,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1544,1592,1556,1583,+2.26,-3.11,,-1.74,,a6116feb11a28c25,a6116feb11a28c25,a6116feb11a28c25,a6116feb11a28c25
opengl,surface.framebuffer_working_set_064,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1526,1679,1596,1593,+4.94,-10.03,,+0.19,,a6116feb11a28c25,a6116feb11a28c25,a6116feb11a28c25,a6116feb11a28c25
opengl,surface.full_clear_elision_guard,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1425,1433,1334,1340,+6.91,-0.56,,-0.45,,4f05ccd43f43d495,4f05ccd43f43d495,4f05ccd43f43d495,4f05ccd43f43d495
opengl,surface.overlapping_surface_churn_representative,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,2068,2074,1970,1956,+5.01,-0.29,,+0.71,,caf66d4bf5691525,caf66d4bf5691525,caf66d4bf5691525,caf66d4bf5691525
opengl,surface.overlapping_surface_churn_stress,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,28017,27949,26512,26841,+5.14,+0.24,,-1.24,,caf66d4bf5691525,caf66d4bf5691525,caf66d4bf5691525,caf66d4bf5691525
opengl,surface.partial_channel_clear_guard,leaf,,PASS,PASS,PASS,PASS,NOT_COMPARABLE,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,OUTCOME_AND_HASH_MATCH,+bad,,1441,1406,1350,1348,+3.98,+2.43,,+0.15,,eb2cb498aa73af25,eb2cb498aa73af25,eb2cb498aa73af25,eb2cb498aa73af25
