renderer,test_id,kind,main_outcome,main_hash,main_median_us,pr85_outcome,pr85_hash,pr85_median_us,pr87_outcome,pr87_hash,pr87_median_us,pr89_outcome,pr89_hash,pr89_median_us,main_to_pr85_status,main_to_pr85_improvement_pct,pr85_to_pr87_status,pr85_to_pr87_improvement_pct,pr87_to_pr89_status,pr87_to_pr89_improvement_pct,main_to_pr89_status,main_to_pr89_improvement_pct
opengl,surface.cpu_read_after_gpu_write,leaf,PASS,76ea18af98322325,472,PASS,76ea18af98322325,455,PASS,76ea18af98322325,450,PASS,76ea18af98322325,459,OUTCOME_AND_HASH_MATCH,+3.60,OUTCOME_AND_HASH_MATCH,+1.10,OUTCOME_AND_HASH_MATCH,-2.00,OUTCOME_AND_HASH_MATCH,+2.75
opengl,surface.cpu_read_clean_surface,leaf,PASS,d3267b427820a325,60,PASS,d3267b427820a325,61,PASS,d3267b427820a325,61,PASS,d3267b427820a325,60,OUTCOME_AND_HASH_MATCH,-1.67,OUTCOME_AND_HASH_MATCH,+0.00,OUTCOME_AND_HASH_MATCH,+1.64,OUTCOME_AND_HASH_MATCH,+0.00
opengl,surface.framebuffer_working_set_002,leaf,PASS,9f3b0609a42777d5,1592,PASS,9f3b0609a42777d5,1541,PASS,9f3b0609a42777d5,1523,PASS,9f3b0609a42777d5,1532,OUTCOME_AND_HASH_MATCH,+3.20,OUTCOME_AND_HASH_MATCH,+1.17,OUTCOME_AND_HASH_MATCH,-0.59,OUTCOME_AND_HASH_MATCH,+3.77
opengl,surface.framebuffer_working_set_008,leaf,PASS,64cbf95dec8f59e5,1180,PASS,64cbf95dec8f59e5,1547,PASS,64cbf95dec8f59e5,1627,PASS,64cbf95dec8f59e5,1608,OUTCOME_AND_HASH_MATCH,-31.10,OUTCOME_AND_HASH_MATCH,-5.17,OUTCOME_AND_HASH_MATCH,+1.17,OUTCOME_AND_HASH_MATCH,-36.27
opengl,surface.framebuffer_working_set_032,leaf,PASS,a6116feb11a28c25,1544,PASS,a6116feb11a28c25,1614,PASS,a6116feb11a28c25,1571,PASS,a6116feb11a28c25,1649,OUTCOME_AND_HASH_MATCH,-4.53,OUTCOME_AND_HASH_MATCH,+2.66,OUTCOME_AND_HASH_MATCH,-4.96,OUTCOME_AND_HASH_MATCH,-6.80
opengl,surface.framebuffer_working_set_064,leaf,PASS,a6116feb11a28c25,1526,PASS,a6116feb11a28c25,1643,PASS,a6116feb11a28c25,1637,PASS,a6116feb11a28c25,1638,OUTCOME_AND_HASH_MATCH,-7.67,OUTCOME_AND_HASH_MATCH,+0.37,OUTCOME_AND_HASH_MATCH,-0.06,OUTCOME_AND_HASH_MATCH,-7.34
opengl,surface.full_clear_elision_guard,leaf,PASS,4f05ccd43f43d495,1425,PASS,4f05ccd43f43d495,1376,PASS,4f05ccd43f43d495,1366,PASS,4f05ccd43f43d495,1376,OUTCOME_AND_HASH_MATCH,+3.44,OUTCOME_AND_HASH_MATCH,+0.73,OUTCOME_AND_HASH_MATCH,-0.73,OUTCOME_AND_HASH_MATCH,+3.44
opengl,surface.overlapping_surface_churn_representative,leaf,PASS,caf66d4bf5691525,2068,PASS,caf66d4bf5691525,1924,PASS,caf66d4bf5691525,1937,PASS,caf66d4bf5691525,1952,OUTCOME_AND_HASH_MATCH,+6.96,OUTCOME_AND_HASH_MATCH,-0.68,OUTCOME_AND_HASH_MATCH,-0.77,OUTCOME_AND_HASH_MATCH,+5.61
opengl,surface.overlapping_surface_churn_stress,leaf,PASS,caf66d4bf5691525,28017,PASS,caf66d4bf5691525,27035,PASS,caf66d4bf5691525,26701,PASS,caf66d4bf5691525,27561,OUTCOME_AND_HASH_MATCH,+3.51,OUTCOME_AND_HASH_MATCH,+1.24,OUTCOME_AND_HASH_MATCH,-3.22,OUTCOME_AND_HASH_MATCH,+1.63
opengl,surface.partial_channel_clear_guard,leaf,PASS,eb2cb498aa73af25,1441,PASS,eb2cb498aa73af25,1379,PASS,eb2cb498aa73af25,1371,PASS,eb2cb498aa73af25,1364,OUTCOME_AND_HASH_MATCH,+4.30,OUTCOME_AND_HASH_MATCH,+0.58,OUTCOME_AND_HASH_MATCH,+0.51,OUTCOME_AND_HASH_MATCH,+5.34
opengl,surface.surface_download_path,leaf,PASS,2b0e8aac0f8838e8,13682,PASS,2b0e8aac0f8838e8,12760,PASS,2b0e8aac0f8838e8,12966,PASS,2b0e8aac0f8838e8,12790,OUTCOME_AND_HASH_MATCH,+6.74,OUTCOME_AND_HASH_MATCH,-1.61,OUTCOME_AND_HASH_MATCH,+1.36,OUTCOME_AND_HASH_MATCH,+6.52
opengl,surface.surface_list_lookup_002,leaf,PASS,dce4c9394e7a3f35,1568,PASS,dce4c9394e7a3f35,1565,PASS,dce4c9394e7a3f35,1526,PASS,dce4c9394e7a3f35,1575,OUTCOME_AND_HASH_MATCH,+0.19,OUTCOME_AND_HASH_MATCH,+2.49,OUTCOME_AND_HASH_MATCH,-3.21,OUTCOME_AND_HASH_MATCH,-0.45
opengl,surface.surface_list_lookup_008,leaf,PASS,bf1fe5b8fe78a94d,1430,PASS,bf1fe5b8fe78a94d,1561,PASS,bf1fe5b8fe78a94d,1545,PASS,bf1fe5b8fe78a94d,1529,OUTCOME_AND_HASH_MATCH,-9.16,OUTCOME_AND_HASH_MATCH,+1.02,OUTCOME_AND_HASH_MATCH,+1.04,OUTCOME_AND_HASH_MATCH,-6.92
opengl,surface.surface_list_lookup_032,leaf,PASS,c6275b91195a5325,1602,PASS,c6275b91195a5325,1637,PASS,c6275b91195a5325,1609,PASS,c6275b91195a5325,1614,OUTCOME_AND_HASH_MATCH,-2.18,OUTCOME_AND_HASH_MATCH,+1.71,OUTCOME_AND_HASH_MATCH,-0.31,OUTCOME_AND_HASH_MATCH,-0.75
opengl,surface.surface_list_lookup_128,leaf,PASS,c6275b91195a5325,1564,PASS,c6275b91195a5325,1590,PASS,c6275b91195a5325,1639,PASS,c6275b91195a5325,1626,OUTCOME_AND_HASH_MATCH,-1.66,OUTCOME_AND_HASH_MATCH,-3.08,OUTCOME_AND_HASH_MATCH,+0.79,OUTCOME_AND_HASH_MATCH,-3.96
opengl,surface.vulkan_memory_pressure.representative,group,PASS,7e188dabb186cb25,,PASS,7e188dabb186cb25,,PASS,7e188dabb186cb25,,PASS,7e188dabb186cb25,,OUTCOME_AND_HASH_MATCH,,OUTCOME_AND_HASH_MATCH,,OUTCOME_AND_HASH_MATCH,,OUTCOME_AND_HASH_MATCH,
opengl,surface.vulkan_memory_pressure.representative.alias_resize,leaf,PASS,0c26236493b4d325,14279,PASS,0c26236493b4d325,13513,PASS,0c26236493b4d325,13583,PASS,0c26236493b4d325,13516,OUTCOME_AND_HASH_MATCH,+5.36,OUTCOME_AND_HASH_MATCH,-0.52,OUTCOME_AND_HASH_MATCH,+0.49,OUTCOME_AND_HASH_MATCH,+5.34
opengl,surface.vulkan_memory_pressure.representative.growth,leaf,PASS,c1b304b452852b25,14025,PASS,c1b304b452852b25,13499,PASS,c1b304b452852b25,13097,PASS,c1b304b452852b25,13573,OUTCOME_AND_HASH_MATCH,+3.75,OUTCOME_AND_HASH_MATCH,+2.98,OUTCOME_AND_HASH_MATCH,-3.63,OUTCOME_AND_HASH_MATCH,+3.22
opengl,surface.vulkan_memory_pressure.representative.idle_retention,leaf,PASS,3a8651789ea0fa25,769,PASS,3a8651789ea0fa25,758,PASS,3a8651789ea0fa25,728,PASS,3a8651789ea0fa25,717,OUTCOME_AND_HASH_MATCH,+1.43,OUTCOME_AND_HASH_MATCH,+3.96,OUTCOME_AND_HASH_MATCH,+1.51,OUTCOME_AND_HASH_MATCH,+6.76
opengl,surface.vulkan_memory_pressure.representative.plateau,leaf,PASS,730005d86af45b25,13668,PASS,730005d86af45b25,13053,PASS,730005d86af45b25,13097,PASS,730005d86af45b25,13132,OUTCOME_AND_HASH_MATCH,+4.50,OUTCOME_AND_HASH_MATCH,-0.34,OUTCOME_AND_HASH_MATCH,-0.27,OUTCOME_AND_HASH_MATCH,+3.92
opengl,surface.vulkan_memory_pressure.representative.reuse,leaf,PASS,3ba0d18066aacb25,13937,PASS,3ba0d18066aacb25,13499,PASS,3ba0d18066aacb25,15895,PASS,3ba0d18066aacb25,13102,OUTCOME_AND_HASH_MATCH,+3.14,OUTCOME_AND_HASH_MATCH,-17.75,OUTCOME_AND_HASH_MATCH,+17.57,OUTCOME_AND_HASH_MATCH,+5.99
opengl,surface.vulkan_memory_pressure.stress,group,PASS,7e188dabb186cb25,,PASS,7e188dabb186cb25,,PASS,7e188dabb186cb25,,PASS,7e188dabb186cb25,,OUTCOME_AND_HASH_MATCH,,OUTCOME_AND_HASH_MATCH,,OUTCOME_AND_HASH_MATCH,,OUTCOME_AND_HASH_MATCH,
opengl,surface.vulkan_memory_pressure.stress.alias_resize,leaf,PASS,84a8d75f1f9d1b25,56047,PASS,84a8d75f1f9d1b25,55620,PASS,84a8d75f1f9d1b25,55065,PASS,84a8d75f1f9d1b25,55911,OUTCOME_AND_HASH_MATCH,+0.76,OUTCOME_AND_HASH_MATCH,+1.00,OUTCOME_AND_HASH_MATCH,-1.54,OUTCOME_AND_HASH_MATCH,+0.24
opengl,surface.vulkan_memory_pressure.stress.growth,leaf,PASS,94cdb4bddb0e4b25,53820,PASS,94cdb4bddb0e4b25,52732,PASS,94cdb4bddb0e4b25,51738,PASS,94cdb4bddb0e4b25,52411,OUTCOME_AND_HASH_MATCH,+2.02,OUTCOME_AND_HASH_MATCH,+1.89,OUTCOME_AND_HASH_MATCH,-1.30,OUTCOME_AND_HASH_MATCH,+2.62
opengl,surface.vulkan_memory_pressure.stress.idle_retention,leaf,PASS,430711a262877725,861,PASS,430711a262877725,884,PASS,430711a262877725,860,PASS,430711a262877725,853,OUTCOME_AND_HASH_MATCH,-2.67,OUTCOME_AND_HASH_MATCH,+2.71,OUTCOME_AND_HASH_MATCH,+0.81,OUTCOME_AND_HASH_MATCH,+0.93
opengl,surface.vulkan_memory_pressure.stress.plateau,leaf,PASS,196f33989be28325,53185,PASS,196f33989be28325,52173,PASS,196f33989be28325,52745,PASS,196f33989be28325,52120,OUTCOME_AND_HASH_MATCH,+1.90,OUTCOME_AND_HASH_MATCH,-1.10,OUTCOME_AND_HASH_MATCH,+1.18,OUTCOME_AND_HASH_MATCH,+2.00
opengl,surface.vulkan_memory_pressure.stress.reuse,leaf,PASS,fb2a6abd1cbfc725,56559,PASS,fb2a6abd1cbfc725,55645,PASS,fb2a6abd1cbfc725,55591,PASS,fb2a6abd1cbfc725,55449,OUTCOME_AND_HASH_MATCH,+1.62,OUTCOME_AND_HASH_MATCH,+0.10,OUTCOME_AND_HASH_MATCH,+0.26,OUTCOME_AND_HASH_MATCH,+1.96
opengl,texture_cubemap_fallback.unbordered_subblock_dxt1,leaf,FAIL,0a68f0aa371576a5,16676,FAIL,0a68f0aa371576a5,16562,FAIL,0a68f0aa371576a5,16657,FAIL,0a68f0aa371576a5,16623,OUTCOME_AND_HASH_MATCH,,OUTCOME_AND_HASH_MATCH,,OUTCOME_AND_HASH_MATCH,,OUTCOME_AND_HASH_MATCH,
opengl,tiny_draw.arrays.fixed_function,leaf,PASS,acf025546cf667b5,20956,PASS,acf025546cf667b5,21215,PASS,acf025546cf667b5,21377,PASS,acf025546cf667b5,21597,OUTCOME_AND_HASH_MATCH,-1.24,OUTCOME_AND_HASH_MATCH,-0.76,OUTCOME_AND_HASH_MATCH,-1.03,OUTCOME_AND_HASH_MATCH,-3.06
opengl,tiny_draw.arrays.vertex_shader,leaf,PASS,acf025546cf667b5,21162,PASS,acf025546cf667b5,21305,PASS,acf025546cf667b5,21360,PASS,acf025546cf667b5,21475,OUTCOME_AND_HASH_MATCH,-0.68,OUTCOME_AND_HASH_MATCH,-0.26,OUTCOME_AND_HASH_MATCH,-0.54,OUTCOME_AND_HASH_MATCH,-1.48
opengl,tiny_draw.inline_arrays.fixed_function,leaf,PASS,acf025546cf667b5,79775,PASS,acf025546cf667b5,75422,PASS,acf025546cf667b5,77241,PASS,acf025546cf667b5,75947,OUTCOME_AND_HASH_MATCH,+5.46,OUTCOME_AND_HASH_MATCH,-2.41,OUTCOME_AND_HASH_MATCH,+1.68,OUTCOME_AND_HASH_MATCH,+4.80
opengl,tiny_draw.inline_arrays.vertex_shader,leaf,PASS,acf025546cf667b5,77852,PASS,acf025546cf667b5,73408,PASS,acf025546cf667b5,75765,PASS,acf025546cf667b5,74180,OUTCOME_AND_HASH_MATCH,+5.71,OUTCOME_AND_HASH_MATCH,-3.21,OUTCOME_AND_HASH_MATCH,+2.09,OUTCOME_AND_HASH_MATCH,+4.72
opengl,tiny_draw.inline_buffers.fixed_function,leaf,PASS,acf025546cf667b5,76536,PASS,acf025546cf667b5,74017,PASS,acf025546cf667b5,74963,PASS,acf025546cf667b5,74132,OUTCOME_AND_HASH_MATCH,+3.29,OUTCOME_AND_HASH_MATCH,-1.28,OUTCOME_AND_HASH_MATCH,+1.11,OUTCOME_AND_HASH_MATCH,+3.14
opengl,tiny_draw.inline_buffers.vertex_shader,leaf,PASS,acf025546cf667b5,74277,PASS,acf025546cf667b5,71086,PASS,acf025546cf667b5,71891,PASS,acf025546cf667b5,71370,OUTCOME_AND_HASH_MATCH,+4.30,OUTCOME_AND_HASH_MATCH,-1.13,OUTCOME_AND_HASH_MATCH,+0.72,OUTCOME_AND_HASH_MATCH,+3.91
opengl,tiny_draw.inline_elements.fixed_function,leaf,PASS,acf025546cf667b5,20986,PASS,acf025546cf667b5,21552,PASS,acf025546cf667b5,21227,PASS,acf025546cf667b5,21517,OUTCOME_AND_HASH_MATCH,-2.70,OUTCOME_AND_HASH_MATCH,+1.51,OUTCOME_AND_HASH_MATCH,-1.37,OUTCOME_AND_HASH_MATCH,-2.53
opengl,tiny_draw.inline_elements.vertex_shader,leaf,PASS,acf025546cf667b5,21043,PASS,acf025546cf667b5,21421,PASS,acf025546cf667b5,21514,PASS,acf025546cf667b5,21617,OUTCOME_AND_HASH_MATCH,-1.80,OUTCOME_AND_HASH_MATCH,-0.43,OUTCOME_AND_HASH_MATCH,-0.48,OUTCOME_AND_HASH_MATCH,-2.73
opengl,uniform_thrash.uniform_thrash,leaf,PASS,09eb5907ef624c25,1832,PASS,09eb5907ef624c25,1792,PASS,09eb5907ef624c25,1746,PASS,09eb5907ef624c25,1746,OUTCOME_AND_HASH_MATCH,+2.18,OUTCOME_AND_HASH_MATCH,+2.57,OUTCOME_AND_HASH_MATCH,+0.00,OUTCOME_AND_HASH_MATCH,+4.69
opengl,vertex_buffer_allocation.disjoint_same_page,leaf,PASS,fdcd25a37910bb25,22808,PASS,fdcd25a37910bb25,23121,PASS,fdcd25a37910bb25,23117,PASS,fdcd25a37910bb25,23672,OUTCOME_AND_HASH_MATCH,-1.37,OUTCOME_AND_HASH_MATCH,+0.02,OUTCOME_AND_HASH_MATCH,-2.40,OUTCOME_AND_HASH_MATCH,-3.79
opengl,vertex_buffer_allocation.mixed.arrays,leaf,PASS,377e6c029807f325,24152,PASS,377e6c029807f325,24243,PASS,377e6c029807f325,24034,PASS,377e6c029807f325,24238,OUTCOME_AND_HASH_MATCH,-0.38,OUTCOME_AND_HASH_MATCH,+0.86,OUTCOME_AND_HASH_MATCH,-0.85,OUTCOME_AND_HASH_MATCH,-0.36
opengl,vertex_buffer_allocation.mixed.inline_arrays,leaf,PASS,377e6c029807f325,129752,PASS,377e6c029807f325,128566,PASS,377e6c029807f325,127265,PASS,377e6c029807f325,132201,OUTCOME_AND_HASH_MATCH,+0.91,OUTCOME_AND_HASH_MATCH,+1.01,OUTCOME_AND_HASH_MATCH,-3.88,OUTCOME_AND_HASH_MATCH,-1.89
opengl,vertex_buffer_allocation.mixed.inline_buffers,leaf,PASS,377e6c029807f325,549405,PASS,377e6c029807f325,556156,PASS,377e6c029807f325,557246,PASS,377e6c029807f325,560298,OUTCOME_AND_HASH_MATCH,-1.23,OUTCOME_AND_HASH_MATCH,-0.20,OUTCOME_AND_HASH_MATCH,-0.55,OUTCOME_AND_HASH_MATCH,-1.98
opengl,vertex_buffer_allocation.mixed.inline_elements,leaf,PASS,377e6c029807f325,32673,PASS,377e6c029807f325,32575,PASS,377e6c029807f325,32717,PASS,377e6c029807f325,33176,OUTCOME_AND_HASH_MATCH,+0.30,OUTCOME_AND_HASH_MATCH,-0.44,OUTCOME_AND_HASH_MATCH,-1.40,OUTCOME_AND_HASH_MATCH,-1.54
opengl,vertex_buffer_allocation.ordered_same_page_overwrite,leaf,PASS,bbc8caeedc9dff25,16521,PASS,bbc8caeedc9dff25,16524,PASS,bbc8caeedc9dff25,16119,PASS,bbc8caeedc9dff25,16410,OUTCOME_AND_HASH_MATCH,-0.02,OUTCOME_AND_HASH_MATCH,+2.45,OUTCOME_AND_HASH_MATCH,-1.81,OUTCOME_AND_HASH_MATCH,+0.67
opengl,vertex_buffer_allocation.rising_transient_growth,leaf,PASS,377e6c029807f325,622178,PASS,377e6c029807f325,616083,PASS,377e6c029807f325,606791,PASS,377e6c029807f325,629151,OUTCOME_AND_HASH_MATCH,+0.98,OUTCOME_AND_HASH_MATCH,+1.51,OUTCOME_AND_HASH_MATCH,-3.68,OUTCOME_AND_HASH_MATCH,-1.12
opengl,vertex_buffer_allocation.three_generation_overwrite,leaf,PASS,05e2405b56d7f125,214242,PASS,05e2405b56d7f125,200848,PASS,05e2405b56d7f125,197681,PASS,05e2405b56d7f125,205205,OUTCOME_AND_HASH_MATCH,+6.25,OUTCOME_AND_HASH_MATCH,+1.58,OUTCOME_AND_HASH_MATCH,-3.81,OUTCOME_AND_HASH_MATCH,+4.22
opengl,vertex_buffer_allocation.tiny.arrays,leaf,PASS,377e6c029807f325,28428,PASS,377e6c029807f325,29247,PASS,377e6c029807f325,28572,PASS,377e6c029807f325,28694,OUTCOME_AND_HASH_MATCH,-2.88,OUTCOME_AND_HASH_MATCH,+2.31,OUTCOME_AND_HASH_MATCH,-0.43,OUTCOME_AND_HASH_MATCH,-0.94
opengl,vertex_buffer_allocation.tiny.inline_arrays,leaf,PASS,377e6c029807f325,88328,PASS,377e6c029807f325,84454,PASS,377e6c029807f325,84549,PASS,377e6c029807f325,83303,OUTCOME_AND_HASH_MATCH,+4.39,OUTCOME_AND_HASH_MATCH,-0.11,OUTCOME_AND_HASH_MATCH,+1.47,OUTCOME_AND_HASH_MATCH,+5.69
opengl,vertex_buffer_allocation.tiny.inline_buffers,leaf,PASS,377e6c029807f325,109936,PASS,377e6c029807f325,100628,PASS,377e6c029807f325,101888,PASS,377e6c029807f325,99459,OUTCOME_AND_HASH_MATCH,+8.47,OUTCOME_AND_HASH_MATCH,-1.25,OUTCOME_AND_HASH_MATCH,+2.38,OUTCOME_AND_HASH_MATCH,+9.53
opengl,vertex_buffer_allocation.tiny.inline_elements,leaf,PASS,377e6c029807f325,28199,PASS,377e6c029807f325,28967,PASS,377e6c029807f325,28538,PASS,377e6c029807f325,30241,OUTCOME_AND_HASH_MATCH,-2.72,OUTCOME_AND_HASH_MATCH,+1.48,OUTCOME_AND_HASH_MATCH,-5.97,OUTCOME_AND_HASH_MATCH,-7.24
